date,open,close,low,high,avgGas
2018-07-31,2.1,30.0,1.0,53.0,87926.23086099997
2018-07-30,3.0,1.1,0.7000000000000001,41.0,90305.28477899997
2018-07-29,1.0,1.01,0.42,50.0,85095.07987899998
2018-07-28,1.01,1.0,0.42,21.0,56427.161735999995
2018-07-27,3.0,2.4,0.6000000000000001,120.0,97170.39932200004
2018-07-26,3.0,2.0,0.8,50.0,171700.39905900005
2018-07-25,2.0,1.0,1.0,60.0,70208.938692
2018-07-24,2.0,1.4,1.0,75.0,54821.95445100002
2018-07-23,1.7000000000000002,5.2,1.0,49.0,67848.60597100003
2018-07-22,5.0,5.0,1.0,52.6,87225.412114
2018-07-21,2.0,11.0,1.0,203.0,89716.03946800005
2018-07-20,10.0,6.1,1.0,47.5,79351.32101099999
2018-07-19,5.07,9.0,1.0,50.0,101038.62609200002
2018-07-18,3.0,7.0,1.0,30.0,71165.012062
2018-07-17,30.0,2.0,1.0,54.0,77046.896824
2018-07-16,10.0,35.0,1.0,35.0,114841.10931900004
2018-07-15,10.0,41.0,1.0,280.0,174899.96265799995
2018-07-14,1.0,31.0,1.0,147.0,165660.55558600003
2018-07-13,19.18,17.0,1.0,60.0,177434.5434610001
2018-07-12,15.0,12.0,1.0,65.0,169566.24271400002
2018-07-11,18.0,12.0,1.0,50.0,172486.164297
2018-07-10,10.0,20.0,1.0,99.2,84387.88029599999
2018-07-09,11.0,20.0,1.0,46.0,122674.549539
2018-07-08,20.0,68.0,1.0,100.0,138177.94223400002
2018-07-07,1.0,60.0,1.0,100.0,177435.36470200002
2018-07-06,60.0,35.56,1.0,100.0,160341.951534
2018-07-05,75.0,39.6,1.0,86.4,149348.46348799995
2018-07-04,20.0,56.0,1.0,100.0,166338.32804600007
2018-07-03,1.0,124.0,1.0,150.0,178025.355221
2018-07-02,88.02,87.5,1.0,300.0,162717.95364300002
2018-07-01,72.0,70.0,1.0,158.4,190578.989007
2018-06-30,38.0,26.0,1.0,200.0,97222.58645999999
2018-06-29,4.5,3.0,1.0,50.0,79210.149639
2018-06-28,5.8,2.56,1.0,100.0,62418.90583099998
2018-06-27,1.5,6.5600000000000005,1.0,50.0,69915.516545
2018-06-26,5.0,5.8,1.0,41.0,73355.16059800002
2018-06-25,1.0,1.0,1.0,50.0,65347.690591
2018-06-24,3.0,1.0,0.6000000000000001,50.0,97851.39568099997
2018-06-23,5.8,5.8,0.25,50.0,94729.98372000002
2018-06-22,1.0,41.0,0.8,41.0,68150.65481100001
2018-06-21,1.0,20.0,1.0,50.0,65163.60766199997
2018-06-20,5.0,20.0,0.7000000000000001,39.0,60300.25128799997
2018-06-19,3.0,30.0,1.0,51.0,79340.84652899999
2018-06-18,2.0,0.8,0.66,25.1,77682.92769599998
2018-06-17,1.0,2.0,0.53,38.0,72103.76732600006
2018-06-16,1.0,7.0,1.0,41.0,90628.738803
2018-06-15,2.0,28.0,1.0,89.0,64852.509842
2018-06-14,12.0,5.8,1.0,118.0,60144.501673
2018-06-13,4.0,41.0,1.0,66.0,58483.034776000015
2018-06-12,4.0,4.0,1.0,25.1,66052.85637200001
2018-06-11,9.1,9.0,1.0,50.0,76449.626201
2018-06-10,5.0,8.0,1.0,50.0,61238.22857300003
2018-06-09,4.5,3.0,1.0,60.0,67230.27669600002
2018-06-08,4.1,5.0,1.0,50.0,69207.44353199999
2018-06-07,11.0,10.0,1.0,41.0,81359.82658199998
2018-06-06,8.0,10.0,1.0,66.0,67855.07329300001
2018-06-05,12.0,9.1,1.0,41.0,60179.43815899999
2018-06-04,7.0,20.0,1.0,50.0,65836.55764300001
2018-06-03,7.0,7.0,1.0,50.0,52834.56820800001
2018-06-02,1.0,6.0,1.0,50.0,104765.41828200006
2018-06-01,1.0,11.0,1.0,101.2,70248.35495699997
2018-05-31,18.0,20.0,1.0,36.0,65889.62223400002
2018-05-30,10.0,9.1,1.0,28.0,61996.53378600004
2018-05-29,15.0,11.0,1.0,50.0,61050.10082699997
2018-05-28,31.0,9.1,1.0,75.0,63704.77485399998
2018-05-27,10.0,14.0,1.0,101.2,62290.25866700001
2018-05-26,9.1,5.0,1.0,50.0,57854.34281700001
2018-05-25,10.0,13.0,1.0,45.0,59981.617496
2018-05-24,9.1,11.44,1.0,48.45,59882.09585800003
2018-05-23,16.5,10.0,1.0,101.2,56977.48190900002
2018-05-22,10.5,10.0,1.0,50.0,57185.766948
2018-05-21,10.0,9.0,1.0,50.0,60981.691531999975
2018-05-20,10.0,8.03,1.0,101.2,63786.310282
2018-05-19,9.0,15.0,1.0,50.0,72387.71316200001
2018-05-18,10.0,11.0,1.0,50.0,62029.51895299999
2018-05-17,11.0,7.1,1.0,50.0,57635.40080900001
2018-05-16,10.0,10.0,1.0,50.0,57651.60905199998
2018-05-15,9.0,8.0,1.0,50.0,62075.33573500001
2018-05-14,23.0,16.0,1.0,50.0,62515.384549
2018-05-13,7.1,5.01,1.0,51.9,68997.41426700001
2018-05-12,5.0,7.1,1.0,38.0,59626.77421099999
2018-05-11,28.0,6.0,1.0,50.0,66889.30200099997
2018-05-10,5.0,7.1,1.0,43.0,55722.13432599999
2018-05-09,5.0,5.0,1.0,50.0,54270.53911100001
2018-05-08,5.0,1.0,1.0,101.2,58722.56165599996
2018-05-07,0.30000000000000004,1.0,0.30000000000000004,90.0,61576.94157299999
2018-05-06,4.0,3.0,1.0,50.0,86141.92265
2018-05-05,2.0,5.0,1.0,50.0,92847.18068899999
2018-05-04,7.0,4.0,1.0,50.0,48823.84566400003
2018-05-03,2.0,1.0,1.0,50.0,63683.069723000044
2018-05-02,2.56,3.0,1.0,56.0,68926.93140800002
2018-05-01,2.1,2.24,1.0,50.0,74982.412753
2018-04-30,3.0,1.0,1.0,50.0,62664.144137999974
2018-04-29,25.97,3.0,1.0,113.0,56747.862339999985
2018-04-28,6.0,3.1,1.0,55.01,51509.671680999985
2018-04-27,2.0,2.0,1.0,55.0,52587.74968699998
2018-04-26,6.0,50.0,1.0,55.0,55953.88270299999
2018-04-25,1.0,1.0,1.0,50.0,55604.27468700001
2018-04-24,2.2,4.0,1.0,50.0,60680.432065000015
2018-04-23,3.0,1.3,0.25,50.0,62732.7872
2018-04-22,2.1,1.0,0.4,50.0,72551.35231
2018-04-21,2.2,1.0,0.30000000000000004,41.0,62568.79242199998
2018-04-20,4.0,4.0,0.9,41.0,59462.949251000005
2018-04-19,4.0,1.0,1.0,50.0,59610.05384099999
2018-04-18,2.0,3.0,0.6000000000000001,50.0,75564.77668899999
2018-04-17,1.0,1.0,0.5,50.0,70943.11115500004
2018-04-16,0.9,1.0,0.5,50.0,72194.790191
2018-04-15,0.30000000000000004,5.6,0.25,50.0,98088.42548700001
2018-04-14,1.0,1.0,0.1,41.0,96447.39994400003
2018-04-13,0.21,1.0,0.1,100.75,89965.01287899999
2018-04-12,2.0,1.1,0.1,50.0,64695.48037300002
2018-04-11,1.0,1.1,0.1,50.0,98155.93596900004
2018-04-10,1.0,36.0,0.1,50.0,73213.570261
2018-04-09,1.0,35.0,0.1,50.0,78817.788046
2018-04-08,0.11,1.0,0.1,54.0,103452.432942
2018-04-07,0.45,21.0,0.1,50.0,90467.80289500002
2018-04-06,2.2,1.0,0.1,40.0,107990.03567499998
2018-04-05,1.0,1.1,0.0,50.0,74136.508574
2018-04-04,1.0,1.1,0.1,50.0,64660.63779300003
2018-04-03,2.0,1.0,0.1,50.0,65909.93809999997
2018-04-02,4.0,2.0,0.1,40.0,76586.83112000003
2018-04-01,1.0,1.0,0.1,41.0,101222.13114100002
2018-03-31,1.0,1.0,0.2,30.0,70217.468317
2018-03-30,2.1,3.0,0.1,43.0,58892.413205
2018-03-29,3.0,24.01,0.1,41.0,68582.533356
2018-03-28,22.0,3.0,0.1,61.0,61584.42914400001
2018-03-27,1.0,1.0,1.0,50.0,54955.057226000026
2018-03-26,1.0,5.0,0.1,55.0,51481.400780999975
2018-03-25,25.0,0.2,0.2,41.94,74497.68643700001
2018-03-24,21.0,3.0,0.1,61.0,65757.07992
2018-03-23,10.0,4.0,0.5,50.0,63335.460598
2018-03-22,1.0,36.0,0.5,100.0,53959.92123900001
2018-03-21,2.2,4.0,0.1,50.0,55647.02872399998
2018-03-20,2.2,2.0,0.0,28.0,66529.33508500003
2018-03-19,2.0,1.0,0.1,50.0,59587.27094600001
2018-03-18,4.0,30.0,0.2,50.0,61772.055740000025
2018-03-17,4.0,5.0,0.1,50.0,67577.32463299995
2018-03-16,2.0,5.0,0.1,41.0,62010.42437099998
2018-03-15,1.0,1.0,0.1,41.0,76078.24305899999
2018-03-14,4.0,6.0,1.0,40.0,62093.47959100002
2018-03-13,2.2,3.0,0.1,50.0,64879.62784099997
2018-03-12,4.0,1.0,0.6000000000000001,40.0,62684.39519699999
2018-03-11,2.0,2.0,0.1,40.0,74819.40319099998
2018-03-10,2.0,1.0,1.0,41.0,73078.596541
2018-03-09,1.0,9.0,0.1,50.0,73604.30246099998
2018-03-08,4.0,8.0,0.1,30.0,71440.747405
2018-03-07,9.0,20.0,1.0,28.0,62847.38955400003
2018-03-06,20.0,8.0,0.1,100.0,70576.11257299999
2018-03-05,5.0,25.0,0.1,30.0,64783.88882400003
2018-03-04,50.0,2.0,1.0,90.0,68033.32191999997
2018-03-03,3.0,5.43,1.0,100.0,69313.18818200001
2018-03-02,2.0,5.0,0.1,50.0,61326.46411300001
2018-03-01,71.0,8.0,0.1,71.0,69360.12069299999
2018-02-28,5.0,2.0,0.1,40.0,69797.46172600001
2018-02-27,8.0,8.0,0.5,50.0,134773.38261100007
2018-02-26,28.0,8.0,1.0,50.0,60435.75649100002
2018-02-25,10.0,4.25,1.0,50.0,63343.991686
2018-02-24,1.0,2.0,1.0,50.0,64458.598259
2018-02-23,5.1,4.0,1.0,90.0,63974.276303999955
2018-02-22,4.0,8.0,0.5,50.0,62034.628586000006
2018-02-21,4.0,2.0,0.5,105.0,55099.26226900002
2018-02-20,7.0,29.0,1.0,42.0,51784.37149299998
2018-02-19,8.0,3.0,0.5,90.0,73844.79311900002
2018-02-18,8.0,1.0,0.5,40.0,56792.704939
2018-02-17,25.0,11.13,0.5,50.1,62436.85485399999
2018-02-16,20.0,4.0,0.2,41.0,73409.50514500002
2018-02-15,13.56,3.0,0.61,50.0,57265.860722000005
2018-02-14,20.0,20.0,0.2,40.0,57380.85690299998
2018-02-13,20.0,1.0,0.5,128.0,54467.55745699999
2018-02-12,2.2,2.2,0.2,118.34,58446.76668900001
2018-02-11,8.0,8.0,0.30000000000000004,27.0,54437.415302999994
2018-02-10,8.0,2.2,0.21,54.0,54875.445047
2018-02-09,1.0,20.0,0.1,50.0,57635.269654999975
2018-02-08,1.0,1.0,0.1,90.0,66354.47264899999
2018-02-07,20.0,2.2,0.2,90.0,57191.35638199999
2018-02-06,0.30000000000000004,1.0,0.1,40.0,61311.36960099999
2018-02-05,20.0,20.0,0.5,50.0,53702.197743999976
2018-02-04,20.0,4.0,0.5,60.0,73112.37738400002
2018-02-03,21.0,30.0,0.1,60.0,60171.71545800001
2018-02-02,30.0,35.0,0.5,105.0,55367.22093799997
2018-02-01,1.0,22.0,0.30000000000000004,100.0,45106.62125800001
2018-01-31,2.0,2.2,0.5,51.9,62633.001085
2018-01-30,21.0,10.0,0.5,50.0,55034.89654099999
2018-01-29,20.0,1.0,0.1,99.0,55762.50341099999
2018-01-28,1.0,20.0,0.5,50.0,48915.366970999996
2018-01-27,1.0,20.0,0.1,50.0,54896.36889099998
2018-01-26,12.0,20.0,0.1,41.0,60615.206335999974
2018-01-25,50.0,5.0,1.0,59.0,55238.647575000025
2018-01-24,3.0,10.0,0.0,50.0,54797.15473700002
2018-01-23,35.0,35.0,0.4,63.0,56588.45343800002
2018-01-22,35.0,30.0,1.0,60.0,50198.43101499999
2018-01-21,21.0,49.0,0.5,65.0,55837.823863000034
2018-01-20,49.0,50.0,1.0,200.0,53326.04059299999
2018-01-19,25.0,52.0,1.0,200.0,47680.235601
2018-01-18,46.0,41.0,0.5,100.0,43303.324960000005
2018-01-17,41.0,43.0,1.0,76.5,36157.318325000015
2018-01-16,5.0,15.0,1.0,80.0,50879.787929
2018-01-15,1.0,45.0,1.0,100.0,40915.640404999984
2018-01-14,51.0,90.0,0.5,90.0,49880.26763200001
2018-01-13,51.9,80.0,0.5,110.0,40319.20156499999
2018-01-12,50.0,70.0,0.5,100.0,42793.294171999994
2018-01-11,50.0,32.0,0.5,130.0,45575.17972
2018-01-10,51.9,125.0,0.5,160.0,41209.73603199999
2018-01-09,35.0,63.0,0.5,370.75,36710.05692699998
2018-01-08,69.0,60.0,0.5,181.0,37369.676934999996
2018-01-07,83.0,40.0,1.0,135.34,43335.452928000006
2018-01-06,40.0,21.0,1.0,152.0,38963.502354000004
2018-01-05,29.0,31.8,0.5,324.95,36480.811119000005
2018-01-04,31.8,50.0,21.0,60.0,35907.834675000006
2018-01-03,21.0,45.0,1.0,70.0,37633.133411999996
2018-01-02,13.36,20.0,1.0,51.0,41452.59528500001
2018-01-01,15.0,21.0,0.5,51.0,56991.240823000015
2017-12-31,21.0,18.62,0.5,50.0,60297.92826499999
2017-12-30,20.0,20.0,1.0,55.0,43810.538625
2017-12-29,1.0,20.0,1.0,51.0,50966.50054400001
2017-12-28,1.0,80.0,1.0,80.0,64968.143884999976
2017-12-27,20.0,8.0,1.0,55.0,65904.13865100002
2017-12-26,50.0,1.11,0.0,50.0,76955.95479000002
2017-12-25,4.0,21.0,0.2,52.53,64201.45635199998
2017-12-24,21.0,30.0,1.0,50.0,64179.26564299994
2017-12-23,2.2,40.0,0.1,50.0,57933.682733
2017-12-22,4.0,40.0,1.0,60.0,45757.095374000004
2017-12-21,40.0,11.91,1.0,60.0,44916.43345900001
2017-12-20,40.0,33.8,1.0,58.52,53763.779861000025
2017-12-19,33.8,21.0,1.0,51.0,57361.19675000002
2017-12-18,21.0,5.5,1.0,51.0,51050.04421599998
2017-12-17,4.0,25.0,1.0,50.0,54334.279156000026
2017-12-16,1.0,58.0,1.0,58.0,56601.350130000006
2017-12-15,63.8,48.1,1.0,63.8,54966.21035799998
2017-12-14,67.34,32.01,1.0,67.34,52972.49354999997
2017-12-13,25.0,20.0,1.0,51.0,55389.36440100001
2017-12-12,25.0,25.0,1.0,80.0,59621.783222000005
2017-12-11,50.4,30.0,1.0,100.0,61073.097867000004
2017-12-10,20.0,41.0,1.0,61.74,61182.45408100003
2017-12-09,41.0,57.0,1.0,70.0,67622.60304899998
2017-12-08,46.0,61.2,1.0,100.0,62118.446986999974
2017-12-07,51.0,50.7,1.0,80.0,68844.41204899999
2017-12-06,45.0,30.0,1.0,85.4,58988.46485200001
2017-12-05,30.0,25.0,1.0,50.0,58791.98177
2017-12-04,30.0,10.0,1.0,51.0,54900.573891999986
2017-12-03,6.0,8.0,0.8,42.0,64450.901065000005
2017-12-02,4.0,10.0,0.1,30.0,55205.26501900001
2017-12-01,15.0,21.0,0.1,42.0,65582.739387
2017-11-30,15.0,20.0,0.1,40.0,47572.579355000016
2017-11-29,1.0,0.0,0.0,42.0,48538.30798499999
2017-11-28,20.0,4.0,0.1,30.0,53123.60002500001
2017-11-27,4.0,10.0,0.1,30.0,57725.07541100003
2017-11-26,10.0,10.0,0.1,50.0,53303.04193100003
2017-11-25,10.0,20.0,0.2,50.0,46863.16331
2017-11-24,8.0,10.0,0.1,50.0,55080.98211900001
2017-11-23,0.6000000000000001,25.0,0.5,51.0,51519.63622700001
2017-11-22,1.0,10.0,0.1,60.0,61220.20455300002
2017-11-21,20.0,1.4,0.1,24.0,50208.014815999995
2017-11-20,5.0,1.0,0.0,30.0,55522.13902200001
2017-11-19,4.0,10.0,0.0,35.0,54469.013502999995
2017-11-18,2.0,10.0,0.0,45.0,55436.599277999994
2017-11-17,4.0,10.0,0.01,60.0,50603.59656099998
2017-11-16,6.0,20.0,0.1,42.0,53894.403976999994
2017-11-15,0.1,20.0,0.1,60.0,57898.769540999994
2017-11-14,30.0,1.0,0.1,35.0,77198.60959100001
2017-11-13,4.0,1.0,0.1,50.0,68732.65046499998
2017-11-12,4.0,20.0,0.1,40.0,92242.14648100003
2017-11-11,11.0,28.0,0.1,42.0,65105.614985
2017-11-10,8.0,0.0,0.0,34.0,62459.74172599999
2017-11-09,4.0,20.0,0.1,60.0,51382.90568199999
2017-11-08,20.0,22.0,0.1,100.0,64827.07334800001
2017-11-07,4.0,4.0,0.1,40.0,51488.26350599999
2017-11-06,4.0,4.0,0.0,42.0,46278.13118799999
2017-11-05,10.0,45.41,0.0,60.0,59883.949689999994
2017-11-04,4.0,5.0,0.1,60.0,64801.17301599998
2017-11-03,8.0,7.5,0.1,44.45,60228.386041999984
2017-11-02,7.5,20.0,0.1,51.0,67729.07293699999
2017-11-01,20.0,15.0,0.5,42.0,56277.59652100001
2017-10-31,65.0,6.3,0.1,65.0,69806.52350299997
2017-10-30,1.0,6.1,0.1,100.0,68927.78370100001
2017-10-29,4.0,4.0,0.1,50.0,59388.320965
2017-10-28,0.2,0.16,0.16,60.0,57431.23764100002
2017-10-27,0.16,20.0,0.16,50.0,61216.61894200001
2017-10-26,1.0,1.6099999999999999,0.15,51.0,72325.90083
2017-10-25,1.0,10.0,0.15,50.0,73416.42523699999
2017-10-24,0.03,1.1,0.03,42.0,57580.202795000005
2017-10-23,5.0,20.0,0.03,31.0,56578.82285899999
2017-10-22,4.0,8.0,0.0,63.0,51794.95887700002
2017-10-21,12.0,20.0,0.0,63.0,44136.31344300001
2017-10-20,0.15,0.27,0.03,50.0,57436.92340800004
2017-10-19,1.0,8.0,0.0,42.0,53390.28738
2017-10-18,8.0,20.0,0.1,50.0,51082.421856999994
2017-10-17,20.0,2.0,0.03,42.0,45525.050735
2017-10-16,15.0,8.0,0.93,50.0,90022.68606499997
2017-10-15,20.61,20.0,1.0,70.0,55691.356380821904
2017-10-14,8.0,26.6,1.0,50.0,63661.94684583334
2017-10-13,2.0,32.98,2.0,50.0,59192.01750958904
2017-10-12,2.0,27.93,1.0,61.1,45420.605850684915
2017-10-11,28.23,21.0,1.0,220.28,78637.84505416665
2017-10-10,12.0,24.18,2.0,61.0,59337.21785753425
2017-10-09,22.36,4.0,2.0,40.0,70778.98305694443
2017-10-08,21.0,23.15,2.0,60.0,54160.4355375
2017-10-07,8.0,24.41,1.0,70.0,63387.134577464785
2017-10-06,20.0,21.0,4.0,40.0,59342.56353150687
2017-10-05,21.0,21.0,2.0,40.0,51160.97070833334
2017-10-04,30.0,8.0,2.0,70.51,60694.85682328767
2017-10-03,21.0,22.0,4.0,60.0,61161.85044929578
2017-10-02,21.0,25.0,2.0,50.0,58722.02904366196
2017-10-01,25.88,23.0,2.0,280.61,52004.77809722224
2017-09-30,20.0,21.0,2.0,70.2,51016.842583333346
2017-09-29,27.66,27.69,2.0,51.0,64897.12181428574
2017-09-28,28.58,31.05,2.0,51.0,145358.4174
2017-09-27,4.0,4.0,2.0,78.0,63026.194756164405
2017-09-26,20.0,23.12,2.0,78.0,69121.36074583331
2017-09-25,4.0,21.0,2.0,42.0,156325.52522957747
2017-09-24,4.0,5.5,1.0,78.0,160713.08064459456
2017-09-23,28.44,24.25,1.0,60.0,85162.56723611109
2017-09-22,21.0,15.45,2.0,51.0,85635.16027027027
2017-09-21,4.0,30.0,1.0,78.0,58594.29204772728
2017-09-20,22.99,50.0,1.0,50.0,79324.28926444444
2017-09-19,50.0,21.12,1.0,90.0,83457.54637032967
2017-09-18,20.0,24.81,1.0,51.0,60959.95820666663
2017-09-17,20.0,26.97,1.0,51.0,60574.44867528091
2017-09-16,4.0,27.57,1.0,50.0,90302.25511758242
2017-09-15,27.57,78.0,4.0,230.61,63881.7271011111
2017-09-14,29.87,21.0,1.0,63.0,77703.74252777777
2017-09-13,4.0,21.0,0.5,78.0,92511.03595056178
2017-09-12,30.93,5.0,0.5,51.0,51623.925501111094
2017-09-11,20.0,22.77,1.0,52.0,53187.756725555555
2017-09-10,10.0,21.0,1.0,230.61,49377.02791477275
2017-09-09,4.0,25.0,0.4,50.0,62402.01754269662
2017-09-08,43.47,37.21,4.0,75.0,51747.648046666676
2017-09-07,50.0,42.73,4.0,64.03,56820.3287
2017-09-06,8.03,25.0,1.0,78.0,52939.28888068181
2017-09-05,4.1,21.24,2.0,78.0,91290.52271477271
2017-09-04,24.96,21.0,0.5,51.0,49302.71019662921
2017-09-03,9.0,22.88,0.5,78.0,48249.81310681817
2017-09-02,40.0,26.05,1.0,50.0,55914.249289772735
2017-09-01,25.41,30.0,0.5,78.0,53021.24227045453
2017-08-31,33.03,37.41,1.0,60.0,79494.50040909089
2017-08-30,4.0,21.0,2.0,50.0,46076.06522840908
2017-08-29,4.0,4.0,4.0,60.0,63544.361994382016
2017-08-28,4.0,2.0,1.04,50.0,47418.230960919536
2017-08-27,23.52,20.0,0.5,50.0,131186.14389425283
2017-08-26,23.81,10.0,1.0,78.0,46086.59823793103
2017-08-25,28.39,23.5,4.0,31.5,43001.65930224718
2017-08-24,20.0,20.0,1.0,280.61,44814.60091499999
2017-08-23,30.0,20.0,0.5,60.0,58318.124348
2017-08-22,1.0,30.16,1.0,90.0,53641.84381100002
2017-08-21,24.14,4.0,0.5,31.5,49020.340165999994
2017-08-20,22.0,40.0,0.5,50.0,53860.545102000004
2017-08-19,4.0,23.0,0.5,78.0,63619.14278999999
2017-08-18,27.62,4.0,0.54,1001.0,63096.892447
2017-08-17,4.0,4.0,3.0,42.0,90746.85496300002
2017-08-16,20.33,4.0,1.0,5320.0,85994.26006199997
2017-08-15,30.0,21.0,1.79,50.0,66807.230061
2017-08-14,4.0,21.0,1.0,100.2,54278.037042
2017-08-13,21.0,20.0,0.54,50.0,54750.05711599999
2017-08-12,21.0,4.0,0.5,51.0,56498.54107000001
2017-08-11,20.0,24.98,1.0,70.0,43028.67395299998
2017-08-10,21.0,20.0,0.5,100.2,49125.37881499999
2017-08-09,4.0,4.0,0.64,60.0,62872.99386
2017-08-08,4.0,2.0,1.0,60.0,95455.81461399993
2017-08-07,2.0,20.0,0.6000000000000001,51.0,47654.41386399997
2017-08-06,21.0,4.0,0.6000000000000001,51.0,48604.80923499998
2017-08-05,21.0,21.0,0.6000000000000001,51.0,50839.16596699999
2017-08-04,21.0,4.0,0.64,51.0,53215.11557100002
2017-08-03,20.0,20.0,0.6000000000000001,51.0,55471.268850000015
2017-08-02,21.0,21.0,0.6000000000000001,51.0,57659.22295899999
2017-08-01,22.67,21.0,1.0,51.0,55916.27388000002
2017-07-31,24.67,4.0,0.64,51.0,76312.36510400001
2017-07-30,51.0,1.0,1.0,51.0,63063.02530899999
2017-07-29,4.0,20.41,1.0,51.0,53936.44576300001
2017-07-28,22.61,20.01,2.0,51.0,50550.187316
2017-07-27,4.0,20.27,2.0,51.0,44369.40351000002
2017-07-26,4.0,20.0,0.02,51.0,53765.948955000014
2017-07-25,4.0,22.43,4.0,55.0,55233.43518199999
2017-07-24,21.97,51.0,0.6000000000000001,78.0,45701.565161999984
2017-07-23,4.0,20.0,0.6000000000000001,78.0,51089.37149899999
2017-07-22,20.0,21.0,4.0,60.0,49264.155505999996
2017-07-21,4.0,4.0,0.6000000000000001,78.0,43907.315434
2017-07-20,20.29,25.0,0.6000000000000001,51.0,48373.560820999985
2017-07-19,4.0,20.0,0.6000000000000001,51.0,48401.717678999994
2017-07-18,20.0,20.0,1.06,60.4,59949.242234
2017-07-17,20.0,21.0,1.0,51.0,49230.65964600001
2017-07-16,21.0,20.0,1.0,51.0,50578.33757100001
2017-07-15,20.0,22.37,0.6000000000000001,60.0,50574.076542999974
2017-07-14,20.0,20.0,0.66,51.0,57361.22129500001
2017-07-13,20.0,0.66,0.66,76.0,67784.98022600001
2017-07-12,1.0,21.27,0.6000000000000001,60.0,55203.718578
2017-07-11,21.27,21.0,1.06,50.0,53216.37773799999
2017-07-10,85.94,20.0,1.0,85.94,44109.46805700001
2017-07-09,4.0,21.58,0.6000000000000001,51.0,49862.331988999984
2017-07-08,20.0,20.0,1.06,60.0,55827.791043
2017-07-07,22.0,20.0,0.6000000000000001,60.0,50263.37972700001
2017-07-06,10.0,20.0,1.0,116.0,55416.203928999996
2017-07-05,50.5,40.0,1.0,78.0,60927.725409999985
2017-07-04,21.0,30.0,1.0,70.0,119341.91679000003
2017-07-03,50.0,30.0,1.0,51.0,54398.740667999984
2017-07-02,45.0,40.0,1.0,100.0,118317.34001000001
2017-07-01,21.0,51.0,1.25,100.0,55463.38700900001
2017-06-30,20.0,1.25,1.25,116.0,57323.48616800001
2017-06-29,10.0,51.31,1.0,80.0,58684.98998400001
2017-06-28,51.31,51.31,4.0,100.0,64984.977608000016
2017-06-27,28.0,51.0,1.0,65.04,57118.91757000001
2017-06-26,1.0,32.0,1.0,78.0,48947.30496699999
2017-06-25,21.0,21.0,1.0,116.0,55094.84198900001
2017-06-24,20.0,40.0,0.52,100.0,59306.331869
2017-06-23,80.0,44.21,1.0,80.0,58962.777641
2017-06-22,28.0,21.0,4.0,80.0,74648.92882000004
2017-06-21,50.0,10.0,5.0,200.0,93927.692923
2017-06-20,60.0,20.0,5.0,200.0,155742.338805
2017-06-19,26.11,21.33,1.0,50.0,57660.454744999995
2017-06-18,21.0,21.0,1.0,50.0,57605.20867200002
2017-06-17,20.0,20.0,1.0,50.0,49974.934783000026
2017-06-16,20.0,20.0,2.0,100.0,52812.183241
2017-06-15,21.0,20.0,4.0,100.0,53875.874875
2017-06-14,22.21,21.0,2.0,61.0,62129.554693000035
2017-06-13,20.0,20.0,1.0,100.0,48532.821965999996
2017-06-12,22.46,2.0,2.0,476.19,64826.728159000006
2017-06-11,20.0,20.0,1.0,100.0,60579.79706999999
2017-06-10,21.0,20.23,8.0,211.0,58897.04249400001
2017-06-09,20.23,21.0,2.0,50.0,63301.771993999966
2017-06-08,21.0,20.0,1.0,40.0,58295.04076899998
2017-06-07,20.0,22.0,4.0,32.26,65235.970404000014
2017-06-06,24.0,100.0,5.0,100.0,63397.73366699999
2017-06-05,20.0,20.0,9.0,200.0,68689.24913699999
2017-06-04,20.0,24.0,2.0,50.0,73866.99165500002
2017-06-03,20.0,20.0,0.75,50.0,83767.22585799996
2017-06-02,20.0,21.0,7.0,40.0,88417.00046800001
2017-06-01,24.0,21.46,1.0,100.0,57827.21015300001
2017-05-31,20.0,21.52,2.0,120.0,140939.00734299998
2017-05-30,22.65,20.0,3.0,42.0,67689.98386599997
2017-05-29,21.0,20.0,1.0,100.0,60140.824952999996
2017-05-28,20.0,40.0,1.0,50.0,54876.954927999985
2017-05-27,20.0,31.85,2.0,40.0,64136.357441000015
2017-05-26,21.0,21.0,1.0,100.0,84275.00969699999
2017-05-25,23.1,22.15,1.0,476.19,61107.91782
2017-05-24,21.0,20.0,2.0,100.0,68680.09364799998
2017-05-23,21.0,22.14,1.0,50.0,67938.17072800003
2017-05-22,20.0,20.0,3.0,108.0,60103.55100100001
2017-05-21,20.0,20.0,2.0,100.0,49815.53157100001
2017-05-20,20.0,30.0,13.0,42.0,108181.62842100002
2017-05-19,20.0,20.08,2.0,58.0,79977.247208
2017-05-18,32.28,20.0,2.0,100.0,51213.690904
2017-05-17,20.0,20.0,10.0,100.0,63578.29771599998
2017-05-16,20.0,32.57,18.75,211.0,58884.69105866667
